id,school_id,created_by,type,subject_id,subject,grade,difficulty,language,question,statement,answers,correct_index,correct_answer,explanation,unit,image_url,tags,time_limit,lehrplan21_topic,is_active,created_at,updated_at
86123c57-610a-4f3b-97ee-21423b7823cc,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,6,4,de,Auf welchem Kontinent liegt Switzerland?,,"[""Africa"", ""Europe"", ""Asia"", ""Antarctica""]",1,,Switzerland liegt in Europe.,,,"[""geography"", ""continents"", ""de"", ""grade-6"", ""diff-4""]",13600,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
68c74846-5b29-4f56-ab65-c14ecd2c42f7,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,1,3,de,Was ist der Plural von 'mouse' auf Englisch?,,"[""mouses"", ""mices"", ""mice"", ""mouse""]",2,,'mouse' → 'mice' ist ein unregelmäßiger Plural.,,,"[""language"", ""grammar"", ""de"", ""grade-1"", ""diff-3""]",25200,D.2.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
a2f8d036-d9c3-4c0a-a140-c9f2b883bc62,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,4,3,en,How many continents are there on Earth?,,,,7,Standard model is 7.,,,"[""geography"", ""number-input"", ""en"", ""grade-4"", ""diff-3""]",16800,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
a1d9921c-54d8-4150-8d3d-4d76b9801413,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,6,3,fr,Combien font 35 + 39 ?,,"[""74"", ""73"", ""75"", ""76""]",0,,Le résultat correct est 74.,,,"[""math"", ""arithmetic"", ""fr"", ""grade-6"", ""diff-3""]",11200,MA.3.A.6,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
b251ad8a-12a8-4d3d-be42-97636c513d89,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,2,1,en,,"At sea level, water boils at 100°C.",,,True,Boiling point of water at sea level is 100°C.,,,"[""general-knowledge"", ""true-false"", ""en"", ""grade-2"", ""diff-1""]",12800,NMG.3.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
5c738fbd-8157-49b4-bebe-cb65d91da264,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,6,3,en,,Oslo is the capital of Finland.,,,False,The capital of Finland is Helsinki.,,,"[""geography"", ""true-false"", ""en"", ""grade-6"", ""diff-3""]",11200,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
848b1461-b7f6-42da-ab23-62d5e10b420f,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,3,1,en,A square has side 12 cm. What is its perimeter?,,"[""48"", ""52"", ""56"", ""44""]",0,,The correct result is 48.,,,"[""math"", ""arithmetic"", ""en"", ""grade-3"", ""diff-1""]",11200,MA.2.A.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
ba8fa892-e617-4c01-b9e7-6550444cc765,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,6,2,en,What is 4 + 13?,,"[""17"", ""16"", ""19"", ""18""]",0,,The correct result is 17.,,,"[""math"", ""arithmetic"", ""en"", ""grade-6"", ""diff-2""]",8800,MA.3.A.6,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
c0ff4943-7346-469c-bc49-30c884bc8908,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,1,1,en,,"In English, a sentence must start with a capital letter.",,,True,This is a standard grammar rule.,,,"[""language"", ""true-false"", ""en"", ""grade-1"", ""diff-1""]",14400,D.2.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
a9c2e95a-6c65-4bae-8c3f-86b1b52a504d,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,3,2,de,Auf welchem Kontinent liegt Hungary?,,"[""Europe"", ""South America"", ""Africa"", ""Oceania""]",0,,Hungary liegt in Europe.,,,"[""geography"", ""continents"", ""de"", ""grade-3"", ""diff-2""]",15400,NMG.8.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
8f26abed-5f6a-40ba-bcb5-fe96a311d686,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,4,1,en,On which continent is Kosovo?,,"[""South America"", ""Antarctica"", ""Oceania"", ""Europe""]",3,,Kosovo is in Europe.,,,"[""geography"", ""continents"", ""en"", ""grade-4"", ""diff-1""]",9600,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
da7b6068-58a9-4ab3-97ac-2a211325774e,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,4,3,fr,Quelle planète est connue comme la planète rouge ?,,"[""Mars"", ""Jupiter"", ""V\u00e9nus"", ""Mercure""]",0,,Mars est appelée la planète rouge à cause de l'oxyde de fer.,,,"[""general-knowledge"", ""fr"", ""grade-4"", ""diff-3""]",16800,NMG.5.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
a03426c2-6eff-42e9-8661-ffcfa372b8ea,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,4,4,de,In einer Nahrungskette: Was ist eine Pflanze?,,"[""Produzent"", ""Konsument"", ""Zersetzer"", ""R\u00e4uber""]",0,,Pflanzen sind Produzenten.,,,"[""general-knowledge"", ""de"", ""grade-4"", ""diff-4""]",20400,NMG.5.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
c5a9f19c-8734-449b-89de-6c814d0d7048,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,image-question,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,6,2,en,Which shape is shown in the image?,,"[""Circle"", ""Square"", ""Triangle"", ""Rectangle""]",0,,Identify the basic geometric shape.,,https://picsum.photos/seed/img949/400/300,"[""general-knowledge"", ""image"", ""en"", ""grade-6"", ""diff-2""]",8800,NMG.7.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
0d392652-af4c-49ad-92a2-06ce00c2e00d,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,2,3,en,What is the capital of USA?,,"[""Warsaw"", ""Tokyo"", ""Washington, D.C."", ""Belgrade""]",2,,"The capital of USA is Washington, D.C..",,,"[""geography"", ""capitals"", ""en"", ""grade-2"", ""diff-3""]",22400,NMG.8.2,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
9118bc7c-57d5-4ed0-b88d-77e190cecdfd,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,image-question,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,4,2,en,Which shape is shown in the image?,,"[""Circle"", ""Square"", ""Triangle"", ""Rectangle""]",3,,Identify the basic geometric shape.,,https://picsum.photos/seed/img951/400/300,"[""language"", ""image"", ""en"", ""grade-4"", ""diff-2""]",13200,D.5.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
8132b854-2a7c-4cc3-80fd-47cde118e047,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,image-question,9f9067f9-9e39-4e38-944f-6701b837981b,math,1,5,fr,Quel animal est montré sur l'image ?,,"[""Chat"", ""Chien"", ""Oiseau"", ""Poisson""]",0,,Reconnaissez l'animal sur l'image.,,https://picsum.photos/seed/img952/400/300,"[""math"", ""image"", ""fr"", ""grade-1"", ""diff-5""]",36000,MA.1.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
450d366a-b762-4218-a422-6ab72db9c75e,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,6,3,en,How many letters are in the word 'mountain'?,,,,8,Count the letters in the word.,,,"[""language"", ""spelling"", ""en"", ""grade-6"", ""diff-3""]",11200,D.6.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
72abdb65-9c35-4614-99d9-f18fa2a07205,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,1,1,de,,Im Englischen beginnt ein Satz mit einem Großbuchstaben.,,,True,Das ist eine Standardregel der Grammatik.,,,"[""language"", ""true-false"", ""de"", ""grade-1"", ""diff-1""]",14400,D.2.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
c2995beb-3b4a-4182-a79b-6d6e39b39126,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,3,4,de,Wieviele Buchstaben hat das Wort 'computer' (engl.)?,,,,8,Zähle die Buchstaben des englischen Wortes.,,,"[""language"", ""spelling"", ""de"", ""grade-3"", ""diff-4""]",23800,D.4.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
4ff520d8-f22e-4d3d-90ca-036ab6cc1542,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,5,1,fr,Combien font 35 ÷ 7 ? (arrondir à l'entier le plus proche),,"[""6"", ""7"", ""5"", ""4""]",2,,Le résultat correct est 5.,,,"[""math"", ""arithmetic"", ""fr"", ""grade-5"", ""diff-1""]",8000,MA.3.A.5,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
fd3f89ac-66e5-4c98-8b20-571f5f3fda10,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,2,4,de,Wieviele Buchstaben hat das Wort 'banana' (engl.)?,,,,6,Zähle die Buchstaben des englischen Wortes.,,,"[""language"", ""spelling"", ""de"", ""grade-2"", ""diff-4""]",27200,D.3.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
e8f41e4e-0618-4633-b560-3dbcd1ff0a3f,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,9f9067f9-9e39-4e38-944f-6701b837981b,math,6,1,fr,Combien font 40% de 200 ?,,,,80,40% de 200 = 200×40/100 = 80.,,,"[""math"", ""number-input"", ""fr"", ""grade-6"", ""diff-1""]",6400,MA.3.A.6,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
a0651085-e0f6-49e6-b8c6-15b85382d407,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,9f9067f9-9e39-4e38-944f-6701b837981b,math,4,1,fr,,37 + 33 est supérieur à 37 × 33.,,,False,Comparez la somme et le produit.,,,"[""math"", ""true-false"", ""fr"", ""grade-4"", ""diff-1""]",9600,MA.2.A.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
ec516c38-d317-4fa5-a7a0-074eebd2fb75,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,4,3,de,,Es gibt 7 Kontinente auf der Erde.,,,True,Das gängige Modell zählt 7 Kontinente.,,,"[""geography"", ""true-false"", ""de"", ""grade-4"", ""diff-3""]",16800,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
bb027006-afd0-4628-86e8-ee1e7ad258b9,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,1,5,fr,Sur quel continent se trouve Japan ?,,"[""Asia"", ""Europe"", ""Antarctica"", ""Oceania""]",0,,Japan se trouve en Asia.,,,"[""geography"", ""continents"", ""fr"", ""grade-1"", ""diff-5""]",36000,NMG.8.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
9e00e6cd-affc-4e0d-91a4-c5d3fb8b9110,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,3,3,en,,"At sea level, water boils at 100°C.",,,True,Boiling point of water at sea level is 100°C.,,,"[""general-knowledge"", ""true-false"", ""en"", ""grade-3"", ""diff-3""]",19600,NMG.4.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
5b8bdea0-4548-4919-81ab-b0aafa996323,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,6,2,en,,"At sea level, water boils at 100°C.",,,True,Boiling point of water at sea level is 100°C.,,,"[""general-knowledge"", ""true-false"", ""en"", ""grade-6"", ""diff-2""]",8800,NMG.7.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
eba34c02-7e68-473c-bca1-bcd84940b164,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,4,1,de,Auf welchem Kontinent liegt Spain?,,"[""Europe"", ""North America"", ""Asia"", ""South America""]",0,,Spain liegt in Europe.,,,"[""geography"", ""continents"", ""de"", ""grade-4"", ""diff-1""]",9600,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
58786c75-17b4-498d-a170-fa1aeeb7e5db,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,1,4,de,Wie viel ist 14 ÷ 3? (auf ganze Zahl runden),,"[""4"", ""7"", ""5"", ""6""]",2,,Das richtige Ergebnis ist 5.,,,"[""math"", ""arithmetic"", ""de"", ""grade-1"", ""diff-4""]",30600,MA.1.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
0ef6131a-17ef-4b58-9ed4-a7f927bae7d1,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,3,1,en,Choose the correct article: '___ apple',,"[""an"", ""a"", ""the"", ""\u2014""]",0,,'apple' starts with a vowel sound → 'an'.,,,"[""language"", ""grammar"", ""en"", ""grade-3"", ""diff-1""]",11200,D.4.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
d6198c0e-6281-4d77-b550-113d301bbe00,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,image-question,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,3,5,en,Which shape is shown in the image?,,"[""Circle"", ""Square"", ""Triangle"", ""Rectangle""]",2,,Identify the basic geometric shape.,,https://picsum.photos/seed/img967/400/300,"[""general-knowledge"", ""image"", ""en"", ""grade-3"", ""diff-5""]",28000,NMG.4.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
04331d86-39a5-45a4-a956-ede0b3410e57,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,9f9067f9-9e39-4e38-944f-6701b837981b,math,4,2,en,,82 is an even number.,,,True,Even numbers are divisible by 2.,,,"[""math"", ""true-false"", ""en"", ""grade-4"", ""diff-2""]",13200,MA.2.A.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
8ad5aef0-9693-4f0e-a412-453583e4400b,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,6,2,fr,Combien font 9 + 4 ?,,"[""15"", ""14"", ""12"", ""13""]",3,,Le résultat correct est 13.,,,"[""math"", ""arithmetic"", ""fr"", ""grade-6"", ""diff-2""]",8800,MA.3.A.6,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
ec379642-c628-45cc-bda9-a741b5f7209d,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,1,1,en,,Moscow is the capital of Austria.,,,False,The capital of Austria is Vienna.,,,"[""geography"", ""true-false"", ""en"", ""grade-1"", ""diff-1""]",14400,NMG.8.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
21d2fc5c-1f6e-4436-9e6b-e793cd051b49,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,5,3,fr,,Ankara est la capitale de Mexico.,,,False,La capitale de Mexico est Mexico City.,,,"[""geography"", ""true-false"", ""fr"", ""grade-5"", ""diff-3""]",14000,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
a832e820-c5e9-4378-b4ce-f6a958db4ed9,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,3,5,de,Wie viele Tage hat ein Schaltjahr?,,,,366,Schaltjahre haben 366 Tage.,,,"[""general-knowledge"", ""number-input"", ""de"", ""grade-3"", ""diff-5""]",28000,NMG.4.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
cf400f11-4b5e-405b-bba0-3228adb8307e,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,2,1,en,How many continents are there on Earth?,,,,7,Standard model is 7.,,,"[""geography"", ""number-input"", ""en"", ""grade-2"", ""diff-1""]",12800,NMG.8.2,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
dd4827c2-4777-40f3-a7a7-4867aea335d1,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,1,3,fr,,"Au niveau de la mer, l'eau bout à 100°C.",,,True,Le point d'ébullition de l'eau au niveau de la mer est 100°C.,,,"[""general-knowledge"", ""true-false"", ""fr"", ""grade-1"", ""diff-3""]",25200,NMG.2.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
710f6158-8136-4fda-80d5-5d7d70059553,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,2,1,de,Wie heißt die Hauptstadt von Greece?,,"[""Athens"", ""Belgrade"", ""Ottawa"", ""Tokyo""]",0,,Die Hauptstadt von Greece ist Athens.,,,"[""geography"", ""capitals"", ""de"", ""grade-2"", ""diff-1""]",12800,NMG.8.2,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
3ab76827-658f-454f-a74a-e1c6da4d58a6,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,3,1,en,A square has side 23 cm. What is its perimeter?,,"[""92"", ""96"", ""88"", ""100""]",0,,The correct result is 92.,,,"[""math"", ""arithmetic"", ""en"", ""grade-3"", ""diff-1""]",11200,MA.2.A.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
0ea4aafa-44d2-4000-b3fd-d5f0e59f1fe5,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,3,1,fr,,"Au niveau de la mer, l'eau bout à 100°C.",,,True,Le point d'ébullition de l'eau au niveau de la mer est 100°C.,,,"[""general-knowledge"", ""true-false"", ""fr"", ""grade-3"", ""diff-1""]",11200,NMG.4.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
0cfad191-1a64-4994-9e31-4b40dc054d05,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,3,3,fr,Quelle est la température corporelle normale (°C) ?,,"[""36,5\u201337,5\u00b0C"", ""20\u201325\u00b0C"", ""15\u201318\u00b0C"", ""40\u201342\u00b0C""]",0,,"Plage normale ~36,5–37,5°C.",,,"[""general-knowledge"", ""fr"", ""grade-3"", ""diff-3""]",19600,NMG.4.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
b90d47a0-baf8-4aa2-a97f-37b95842325c,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,6,3,de,Wie hoch (in Metern) ist der Eiffelturm ungefähr? (auf ganze Zahl),,,,324,Der Eiffelturm ist ca. 324 m hoch.,m,,"[""geography"", ""number-input"", ""de"", ""grade-6"", ""diff-3""]",11200,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
3391516e-32e7-4428-adfb-9c893e89043f,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,3,4,en,,Buenos Aires is the capital of Argentina.,,,True,Correct capital-country pair.,,,"[""geography"", ""true-false"", ""en"", ""grade-3"", ""diff-4""]",23800,NMG.8.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
0d72afb1-bb48-4390-88d9-c8c682a43b3e,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,2,3,en,What is 71 − 6?,,"[""67"", ""66"", ""64"", ""65""]",3,,The correct result is 65.,,,"[""math"", ""arithmetic"", ""en"", ""grade-2"", ""diff-3""]",22400,MA.1.A.2,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
71a7e945-4dcb-4e72-9bac-1e3931fb1be1,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,1,1,en,Which planet is known as the Red Planet?,,"[""Mars"", ""Jupiter"", ""Venus"", ""Mercury""]",0,,Mars is called the Red Planet due to iron oxide (rust) on its surface.,,,"[""general-knowledge"", ""en"", ""grade-1"", ""diff-1""]",14400,NMG.2.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
e698f1fe-2203-488d-ad6b-fd0b412bddbc,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,6,2,de,Auf welchem Kontinent liegt Denmark?,,"[""Oceania"", ""Antarctica"", ""Europe"", ""Asia""]",2,,Denmark liegt in Europe.,,,"[""geography"", ""continents"", ""de"", ""grade-6"", ""diff-2""]",8800,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
b76c53e7-ab4c-4ca8-9ea3-d9371d3bf265,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,1,4,en,On which continent is Germany?,,"[""North America"", ""Europe"", ""Antarctica"", ""Oceania""]",1,,Germany is in Europe.,,,"[""geography"", ""continents"", ""en"", ""grade-1"", ""diff-4""]",30600,NMG.8.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
2b86650e-4e3c-4b6c-932f-ffb1530366b1,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,4,5,fr,Un carré a un côté de 30 cm. Quel est son périmètre ?,,"[""116"", ""124"", ""128"", ""120""]",3,,Le résultat correct est 120.,,,"[""math"", ""arithmetic"", ""fr"", ""grade-4"", ""diff-5""]",24000,MA.2.A.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
05f87ec9-c941-4981-bf0b-cc12d2a336b0,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,2,3,en,What is normal human body temperature (°C)?,,"[""36.5\u201337.5\u00b0C"", ""20\u201325\u00b0C"", ""15\u201318\u00b0C"", ""40\u201342\u00b0C""]",0,,Normal range is about 36.5–37.5°C.,,,"[""general-knowledge"", ""en"", ""grade-2"", ""diff-3""]",22400,NMG.3.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
513d424d-a4a0-455d-b1a4-a6456dc59dfe,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,2,1,fr,Sur quel continent se trouve Denmark ?,,"[""Asia"", ""Europe"", ""South America"", ""Antarctica""]",1,,Denmark se trouve en Europe.,,,"[""geography"", ""continents"", ""fr"", ""grade-2"", ""diff-1""]",12800,NMG.8.2,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
